date,value
2017-11-29,3346.3
2017-12-04,3372.49
2017-12-09,3302.42
2017-12-14,3568.95
2017-12-19,3630.5
2017-12-24,3705.16
2017-12-29,3629.85
2018-01-03,3654.08
2018-01-08,3775.88
2018-01-13,3981.5
2018-01-18,3860.36
2018-01-23,4067.94
2018-01-28,4060.09
2018-02-02,3922.57
2018-02-07,3471.18
2018-02-12,3578.36
2018-02-17,3742.74
2018-02-22,3822.96
2018-02-27,3590.19
2018-03-04,3696.72
2018-03-09,3939.35
2018-03-14,3971.57
2018-03-19,3916.99
2018-03-24,3698.03
2018-03-29,3636.22
2018-04-03,3457.93
2018-04-08,3490.19
2018-04-13,3378.92
2018-04-18,3208.39
2018-04-23,3426.98
2018-04-28,3402.62
2018-05-03,3502.7
2018-05-08,3548.79
2018-05-13,3538.91
2018-05-18,3548.13
2018-05-23,3412.6
2018-05-28,3421.83
2018-06-02,3436.54
2018-06-07,3578.22
2018-06-12,3768.66
2018-06-17,3708.69
2018-06-22,3548.8
2018-06-27,3343.89
2018-07-02,3224.65
2018-07-07,3139.86
2018-07-12,3168.35
2018-07-17,3078.26
2018-07-22,3084.88
2018-07-27,3125.95
2018-08-01,3066.93
2018-08-06,2803.18
2018-08-11,2980.78
2018-08-16,2804.51
2018-08-21,2820.41
2018-08-26,2742.22
2018-08-31,2763.48
2018-09-05,2723.62
2018-09-10,2677.12
2018-09-15,2677.12
2018-09-20,2677.12
2018-09-25,2677.12
2018-09-30,2677.8
2018-10-05,2677.8
2018-10-10,2677.8
2018-10-15,2677.8
2018-10-20,2677.8
2018-10-25,2677.8
2018-10-30,2414.0
2018-11-04,2722.98
2018-11-09,2642.58
2018-11-14,2714.34
2018-11-19,2810.69
2018-11-24,2649.89
2018-11-29,2578.13
2018-12-04,2693.74
2018-12-09,2556.86
2018-12-14,2641.25
2018-12-19,2541.58
2018-12-24,2512.58
2018-12-29,2453.99
2019-01-03,2411.76
2019-01-08,2455.73
2019-01-13,2616.66
2019-01-18,2763.78
2019-01-23,2726.23
2019-01-28,2751.22
2019-02-02,2911.07
2019-02-07,2911.07
2019-02-12,3057.74
2019-02-17,2978.17
2019-02-22,3000.53
2019-02-27,3138.94
2019-03-04,3225.91
2019-03-09,3017.7
2019-03-14,3057.9
2019-03-19,3245.02
2019-03-24,3202.19
2019-03-29,3210.76
2019-04-03,3439.39
2019-04-08,3571.41
2019-04-13,3380.91
2019-04-18,3521.31
2019-04-23,3451.61
2019-04-28,3260.11
2019-05-03,3460.19
2019-05-08,3351.24
2019-05-13,3352.47
2019-05-18,3352.47
2019-05-23,3270.55
2019-05-28,3336.61
2019-06-02,3276.5
2019-06-07,3244.79
2019-06-12,3402.67
2019-06-17,3355.11
2019-06-22,3612.43
2019-06-27,3588.86
2019-07-02,3802.25
2019-07-07,3834.17
2019-07-12,3802.68
2019-07-17,3659.68
2019-07-22,3665.23
2019-07-27,3707.46
2019-08-01,3719.25
2019-08-06,3574.23
2019-08-11,3554.11
2019-08-16,3491.66
2019-08-21,3586.72
2019-08-26,3541.62
2019-08-31,3662.35
2019-09-05,3740.07
2019-09-10,3735.91
2019-09-15,3753.95
2019-09-20,3656.8
2019-09-25,3544.39
2019-09-30,3545.78
2019-10-05,3545.78
2019-10-10,3620.72
2019-10-15,3710.23
2019-10-20,3653.33
2019-10-25,3733.13
2019-10-30,3710.23
2019-11-04,4103.67
2019-11-09,4136.97
2019-11-14,3926.73
2019-11-19,4028.68
2019-11-24,3882.38
2019-11-29,3782.76
2019-12-04,3856.61
2019-12-09,3957.62
2019-12-14,4068.39
2019-12-19,4046.09
2019-12-24,3976.43
2019-12-29,3984.79
2020-01-03,4058.63
2020-01-08,4060.03
2020-01-13,4193.66
2020-01-18,4207.62
2020-01-23,3844.13
2020-01-28,3844.13
2020-02-02,3844.13
2020-02-07,3685.76
2020-02-12,3829.48
2020-02-17,3800.92
2020-02-22,3793.6
2020-02-27,3837.63
2020-03-03,3808.98
2020-03-08,3899.84
2020-03-13,3626.85
2020-03-18,3473.11
2020-03-23,3249.49
2020-03-28,3455.64
2020-04-02,3421.39
2020-04-07,3422.09
2020-04-12,3443.76
2020-04-17,3500.36
2020-04-22,3591.91
2020-04-27,3598.89
2020-05-02,3762.21
2020-05-07,3779.71
2020-05-12,4059.69
2020-05-17,3986.2
2020-05-22,3998.1
2020-05-27,4077.19
2020-06-01,4229.08
2020-06-06,4126.19
2020-06-11,4175.88
2020-06-16,4129.69
2020-06-21,4184.94
2020-06-26,4180.03
2020-07-01,4376.89
2020-07-06,4488.34
2020-07-11,4444.18
2020-07-16,4291.24
2020-07-21,4727.11
2020-07-26,4667.45
2020-07-31,5035.93
2020-08-05,5013.56
2020-08-10,5055.69
2020-08-15,5058.5
2020-08-20,4847.85
2020-08-25,4913.85
2020-08-30,4934.92
2020-09-04,4831.14
2020-09-09,4555.13
2020-09-14,4775.66
2020-09-19,4935.78
2020-09-24,4948.42
2020-09-29,5088.18
2020-10-04,5098.71
2020-10-09,5154.2
2020-10-14,5284.82
2020-10-19,5269.41
2020-10-24,5277.14
2020-10-29,5703.61
2020-11-03,5799.86
2020-11-08,6333.13
2020-11-13,6359.83
2020-11-18,6273.41
2020-11-23,6567.09
2020-11-28,6168.72
2020-12-03,6295.19
2020-12-08,6091.44
2020-12-13,5901.74
2020-12-18,6274.11
2020-12-23,6463.81
2020-12-28,6730.79
2021-01-02,6916.28
2021-01-07,7368.97
2021-01-12,7318.35
2021-01-17,7008.32
2021-01-22,7070.19
2021-01-27,6892.59
2021-02-01,6910.18
2021-02-06,6845.87
2021-02-11,7539.96
2021-02-16,7539.96
2021-02-21,6897.96
2021-02-26,6554.17
2021-03-03,6583.04
2021-03-08,6020.43
2021-03-13,6052.82
2021-03-18,6105.63
2021-03-23,5736.66
2021-03-28,5774.68
2021-04-02,6133.79
2021-04-07,5824.68
2021-04-12,5583.86
2021-04-17,5626.11
2021-04-22,5650.75
2021-04-27,5683.85
2021-05-02,5650.13
2021-05-07,5291.4
2021-05-12,5445.75
2021-05-17,5525.39
2021-05-22,5747.39
2021-05-27,5910.89
2021-06-01,5648.1
2021-06-06,5476.2
2021-06-11,5213.42
2021-06-16,5283.87
2021-06-21,5072.51
2021-06-26,5155.68
2021-07-01,5161.79
2021-07-06,4835.48
2021-07-11,4877.06
2021-07-16,4913.08
2021-07-21,4793.96
2021-07-26,4560.57
2021-07-31,4478.07
2021-08-05,4928.63
2021-08-10,5136.63
2021-08-15,5050.86
2021-08-20,5078.37
2021-08-25,4877.35
2021-08-30,4606.27
2021-09-04,4889.71
2021-09-09,5027.94
2021-09-14,4777.31
2021-09-19,4766.48
2021-09-24,4692.46
2021-09-29,4906.83
2021-10-04,4860.05
2021-10-09,5062.55
2021-10-14,4897.06
2021-10-19,4879.6
2021-10-24,5202.21
2021-10-29,4802.09
2021-11-03,4840.5
2021-11-08,4918.7
2021-11-13,5039.51
2021-11-18,4903.34
2021-11-23,4850.97
2021-11-28,4804.88
2021-12-03,4690.1
2021-12-08,4887.73
2021-12-13,5094.44
2021-12-18,4797.64
2021-12-23,5019.02
2021-12-28,5251.52
2022-01-02,5155.82
2022-01-07,5433.13
2022-01-12,5188.65
2022-01-17,5102.42
2022-01-22,5408.44
2022-01-27,5227.49
2022-02-01,5114.3
2022-02-06,5114.3
2022-02-11,5179.98
2022-02-16,5121.29
2022-02-21,5079.37
2022-02-26,4759.38
2022-03-03,4658.07
2022-03-08,4175.28
2022-03-13,4153.77
2022-03-18,4120.2
2022-03-23,4057.24
2022-03-28,3903.34
2022-04-02,4099.21
2022-04-07,4036.25
2022-04-12,4018.06
2022-04-17,4102.71
2022-04-22,3985.19
2022-04-27,3715.44
2022-05-02,3994.62
2022-05-07,4072.29
2022-05-12,3900.16
2022-05-17,4015.61
2022-05-22,3981.32
2022-05-27,3716.83
2022-06-01,3797.3
2022-06-06,3693.74
2022-06-11,3655.96
2022-06-16,3766.51
2022-06-21,4008.61
2022-06-26,4044.3
2022-07-01,4113.57
2022-07-06,4147.85
2022-07-11,4121.58
2022-07-16,3862.67
2022-07-21,3841.21
2022-07-26,4016.86
2022-07-31,3847.51
2022-08-05,3706.85
2022-08-10,3627.07
2022-08-15,3694.96
2022-08-20,3681.66
2022-08-25,3655.07
2022-08-30,3659.97
2022-09-04,3754.44
2022-09-09,3879.7
2022-09-14,3913.99
2022-09-19,3848.6
2022-09-24,3593.8
2022-09-29,3535.0
2022-10-04,3451.7
2022-10-09,3451.7
2022-10-14,3359.3
2022-10-19,3165.4
2022-10-24,2967.3
2022-10-29,2851.47
2022-11-03,2908.83
2022-11-08,3008.17
2022-11-13,3192.16
2022-11-18,3355.86
2022-11-23,3237.63
2022-11-28,3238.33
2022-12-03,3360.76
2022-12-08,3620.3
2022-12-13,3774.21
2022-12-18,3778.22
2022-12-23,3664.87
2022-12-28,3641.78
2023-01-02,3624.29
2023-01-07,3779.23
2023-01-12,3832.41
2023-01-17,4058.42
2023-01-22,3994.04
2023-01-27,3994.04
2023-02-01,3883.49
2023-02-06,3586.1
2023-02-11,3611.99
2023-02-16,3588.2
2023-02-21,3746.34
2023-02-26,3707.16
2023-03-03,3862.49
2023-03-08,3658.87
2023-03-13,3642.78
2023-03-18,3521.73
2023-03-23,3625.99
2023-03-28,3574.91
2023-04-02,3765.23
2023-04-07,3826.11
2023-04-12,3883.49
2023-04-17,3877.89
2023-04-22,3991.84
2023-04-27,4020.62
2023-05-02,3986.92
2023-05-07,3885.11
2023-05-12,3919.51
2023-05-17,3863.34
2023-05-22,3982.25
2023-05-27,3810.24
2023-06-01,3433.14
2023-06-06,3806.72
2023-06-11,3940.15
2023-06-16,4097.44
2023-06-21,4092.53
2023-06-26,4082.7
2023-07-01,4137.47
2023-07-06,4098.85
2023-07-11,3978.77
2023-07-16,4034.95
2023-07-21,4012.23
2023-07-26,4114.06
2023-07-31,4166.03
2023-08-05,4067.71
2023-08-10,3957.45
2023-08-15,3873.88
2023-08-20,3847.89
2023-08-25,3880.9
2023-08-30,3990.46
2023-09-04,4088.78
2023-09-09,3938.49
2023-09-14,3971.5
2023-09-19,3936.38
2023-09-24,4006.61
2023-09-29,3896.35
2023-10-04,3896.35
2023-10-09,3916.02
2023-10-14,3866.22
2023-10-19,3812.79
2023-10-24,3738.96
2023-10-29,3778.34
2023-11-03,3712.25
2023-11-08,3715.76
2023-11-13,3589.91
2023-11-18,3642.76
2023-11-23,3705.98
2023-11-28,3689.82
2023-12-03,3550.93
2023-12-08,3536.18
2023-12-13,3560.77
2023-12-18,3588.87
2023-12-23,3706.88
2023-12-28,3796.79
2024-01-02,3832.62
2024-01-07,3905.68
2024-01-12,3864.85
2024-01-17,3961.12
2024-01-22,3888.74
2024-01-27,4041.23
2024-02-01,4133.78
2024-02-06,4213.91
2024-02-11,4237.81
2024-02-16,4237.81
2024-02-21,4296.89
2024-02-26,4198.71
2024-03-02,4489.07
2024-03-07,4581.67
2024-03-12,4469.78
2024-03-17,4462.11
2024-03-22,4364.53
2024-03-27,4437.13
2024-04-01,4614.84
2024-04-06,4650.38
2024-04-11,4534.7
2024-04-16,4760.49
2024-04-21,4880.23
2024-04-26,4766.59
2024-05-01,4866.75
2024-05-06,4952.54
2024-05-11,5013.86
2024-05-16,4836.69
2024-05-21,4642.07
2024-05-26,4646.96
2024-05-31,4517.22
2024-06-05,4458.62
2024-06-10,4545.12
2024-06-15,4579.65
2024-06-20,4500.08
2024-06-25,4557.32
2024-06-30,4502.17
2024-07-05,4467.27
2024-07-10,4454.04
2024-07-15,4532.92
2024-07-20,4440.65
2024-07-25,4149.25
2024-07-30,4265.21
2024-08-04,4400.02
2024-08-09,4226.09
2024-08-14,4254.03
2024-08-19,4356.02
2024-08-24,4572.56
2024-08-29,4467.08
2024-09-03,4608.19
2024-09-08,4402.12
2024-09-13,4441.34
2024-09-18,4933.32
2024-09-23,5111.0
2024-09-28,5520.26
2024-10-03,5816.23
2024-10-08,6134.0
2024-10-13,5872.39
2024-10-18,5737.76
2024-10-23,5842.56
2024-10-28,5727.05
2024-11-02,5531.22
2024-11-07,5519.74
2024-11-12,5541.94
2024-11-17,5531.22
2024-11-22,5389.16
2024-11-27,5460.36
2024-12-02,5365.43
2024-12-07,5577.74
2024-12-12,5785.23
2024-12-17,5639.58
2024-12-22,5664.85
2024-12-27,5773.55
2025-01-01,5758.38
2025-01-06,5771.06
2025-01-11,5846.85
2025-01-16,5672.89
2025-01-21,5696.62
2025-01-26,5575.65
2025-01-31,5656.81
2025-02-05,5528.94
2025-02-10,5591.33
2025-02-15,5551.5
2025-02-20,5455.01
2025-02-25,5286.53
2025-03-02,5594.39
2025-03-07,5422.36
2025-03-12,5369.5
2025-03-17,5505.85
2025-03-22,5766.28
2025-03-27,5859.73
2025-04-01,5775.14
2025-04-06,5619.64
2025-04-11,5401.87
2025-04-16,5441.14
2025-04-21,5471.08
2025-04-26,5575.5
2025-05-01,5642.17
2025-05-06,5675.13
2025-05-11,5809.77
2025-05-16,5873.1
2025-05-21,6043.61
2025-05-26,6006.67
2025-05-31,6070.81
2025-06-05,5777.13
2025-06-10,5761.77
2025-06-15,5487.69
2025-06-20,5556.79
2025-06-25,5618.21
2025-06-30,5534.96
2025-07-05,5633.09
2025-07-10,5498.33
2025-07-15,5616.42
2025-07-20,5587.89
2025-07-25,5583.44
2025-07-30,5534.02
2025-08-04,5444.51
2025-08-09,5493.82
2025-08-14,5551.57
2025-08-19,5578.62
2025-08-24,5533.33
2025-08-29,5657.68
2025-09-03,5806.27
2025-09-08,5915.67
2025-09-13,5804.98
2025-09-18,5664.88
2025-09-23,5649.0
2025-09-28,5700.62
2025-10-03,5582.37
2025-10-08,5582.37
2025-10-13,5517.18
2025-10-18,5593.39
2025-10-23,5754.09
2025-10-28,5717.4
2025-11-02,5870.55
2025-11-07,5856.02
2025-11-12,6108.86
2025-11-17,6026.63
2025-11-22,6051.99
2025-11-27,6134.67
2025-12-02,6271.1
2025-12-07,6324.22
2025-12-12,6100.66
2025-12-17,6189.11
2025-12-22,6014.5
2025-12-27,5992.46
2026-01-01,5938.21
2026-01-06,5989.59
2026-01-11,6060.24
2026-01-16,5874.63
2026-01-21,5910.34
2026-01-26,5802.3
2026-01-31,5896.74
2026-02-05,6114.11
2026-02-10,6094.35
2026-02-15,6007.71
2026-02-20,6007.71
2026-02-25,6057.11
2026-03-02,5886.12
2026-03-07,5817.62
2026-03-12,5884.71
2026-03-17,5824.11
2026-03-22,5711.58
2026-03-27,5685.73
2026-04-01,5842.58
2026-04-06,5805.41
2026-04-11,5810.41
2026-04-16,5924.0
2026-04-21,6046.25
2026-04-26,6059.1
2026-05-01,6168.82
2026-05-06,6118.93
2026-05-11,6137.27
2026-05-16,6282.8
2026-05-21,6202.5
2026-05-26,6054.92
2026-05-31,6154.58
2026-06-05,6219.36
2026-06-10,6387.68
2026-06-15,6161.56
2026-06-20,5938.48
2026-06-25,5824.28
2026-06-30,5750.43
2026-07-05,5935.44
2026-07-10,6013.86
2026-07-15,6298.34
2026-07-20,6425.91
2026-07-25,6443.66
2026-07-30,6783.53
2026-08-04,6494.46
2026-08-09,6369.59
2026-08-14,6334.07
2026-08-19,6463.12
2026-08-24,6560.0
2026-08-29,6578.31
2026-09-03,6656.33
2026-09-08,6496.23
2026-09-13,6581.06
2026-09-18,6439.17
