date,value
2024-03-02,6117.05
2024-03-07,6337.27
2024-03-12,6075.46
2024-03-17,6046.1
2024-03-22,6119.5
2024-03-27,6075.46
2024-04-01,6050.99
2024-04-06,5980.03
2024-04-11,6266.31
2024-04-16,6344.61
2024-04-21,6361.74
2024-04-26,6256.52
2024-05-01,6310.35
2024-05-06,6232.06
2024-05-11,6234.5
2024-05-16,6219.82
2024-05-21,6386.2
2024-05-26,6435.14
2024-05-31,6510.99
2024-06-05,6841.31
2024-06-10,6926.95
2024-06-15,6826.63
2024-06-20,6934.29
2024-06-25,7010.14
2024-06-30,7076.21
2024-07-05,7174.08
2024-07-10,7364.93
2024-07-15,7445.68
2024-07-20,7482.38
2024-07-25,7543.55
2024-07-30,7367.38
2024-08-04,7399.19
2024-08-09,7227.91
2024-08-14,7230.36
2024-08-19,7274.4
2024-08-24,7318.44
2024-08-29,7183.87
2024-09-03,7122.7
2024-09-08,7120.25
2024-09-13,6924.51
2024-09-18,6929.4
2024-09-23,6900.04
2024-09-28,7093.34
2024-10-03,7352.7
2024-10-08,7149.61
2024-10-13,7147.17
2024-10-18,6956.31
2024-10-23,6865.78
2024-10-28,6738.55
2024-11-02,6846.21
2024-11-07,6809.5
2024-11-12,6599.08
2024-11-17,6630.89
2024-11-22,6670.04
2024-11-27,6701.84
2024-12-02,6755.67
2024-12-07,6895.14
2024-12-12,6948.97
2024-12-17,7161.85
2024-12-22,7144.72
2024-12-27,7245.04
2025-01-01,7230.36
2025-01-06,7068.87
2025-01-11,7063.97
2025-01-16,7056.63
2025-01-21,7134.93
2025-01-26,6900.04
2025-01-31,7071.31
2025-02-05,6936.74
2025-02-10,6829.08
2025-02-15,6902.48
2025-02-20,6860.89
2025-02-25,6687.16
2025-03-02,6699.4
2025-03-07,6670.04
2025-03-12,6635.78
2025-03-17,6696.95
2025-03-22,6704.29
2025-03-27,6794.82
2025-04-01,6826.63
2025-04-06,6948.97
2025-04-11,7144.72
2025-04-16,7193.66
2025-04-21,7171.63
2025-04-26,7223.02
2025-05-01,7218.12
2025-05-06,7139.83
2025-05-11,7230.36
2025-05-16,7364.93
2025-05-21,7536.21
2025-05-26,7423.66
2025-05-31,7389.4
2025-06-05,7291.53
2025-06-10,7347.81
2025-06-15,7492.17
2025-06-20,7438.34
2025-06-25,7555.79
2025-06-30,7374.72
2025-07-05,7379.61
2025-07-10,7316.0
2025-07-15,7457.91
2025-07-20,7218.12
2025-07-25,7034.61
2025-07-30,7022.38
2025-08-04,6885.36
2025-08-09,6816.85
2025-08-14,6767.91
2025-08-19,6760.57
2025-08-24,6819.29
2025-08-29,6873.12
2025-09-03,6841.31
2025-09-08,6887.8
2025-09-13,6833.97
2025-09-18,6682.27
2025-09-23,6684.72
2025-09-28,6721.42
2025-10-03,6667.59
2025-10-08,6667.59
2025-10-13,6799.72
2025-10-18,6878.02
2025-10-23,6907.38
2025-10-28,6963.65
2025-11-02,6875.57
2025-11-07,6978.34
2025-11-12,7000.36
2025-11-17,6890.25
2025-11-22,6890.25
2025-11-27,6873.12
2025-12-02,6914.72
2025-12-07,6868.23
2025-12-12,6860.89
2025-12-17,6831.53
2025-12-22,6738.55
2025-12-27,6763.02
2026-01-01,6652.91
2026-01-06,6714.08
2026-01-11,6677.38
2026-01-16,6488.97
2026-01-21,6503.65
2026-01-26,6356.84
2026-01-31,6449.82
2026-02-05,6508.55
2026-02-10,6501.21
2026-02-15,6361.74
2026-02-20,6361.74
2026-02-25,6354.4
2026-03-02,6501.21
2026-03-07,6640.67
2026-03-12,6728.76
2026-03-17,6726.31
2026-03-22,6650.46
2026-03-27,6667.59
2026-04-01,6577.06
2026-04-06,6533.01
2026-04-11,6459.61
2026-04-16,6496.31
2026-04-21,6638.23
2026-04-26,6559.93
2026-05-01,6684.72
2026-05-06,6655.36
2026-05-11,6608.87
2026-05-16,6613.76
2026-05-21,6523.23
2026-05-26,6640.67
2026-05-31,6789.93
2026-06-05,6755.67
2026-06-10,6775.25
2026-06-15,6745.89
2026-06-20,6523.23
2026-06-25,6415.57
2026-06-30,6476.74
2026-07-05,6618.65
2026-07-10,6858.44
2026-07-15,7017.48
2026-07-20,7090.89
2026-07-25,7071.31
2026-07-30,7215.68
2026-08-04,6924.51
2026-08-09,6789.93
2026-08-14,6875.57
2026-08-19,6953.87
2026-08-24,6887.8
2026-08-29,6863.34
2026-09-03,6958.76
2026-09-08,6819.29
2026-09-13,6961.21
2026-09-18,6917.17
