date,open,close,high,low,amount
2025-04-15,299.96,296.88,300.35,295.54,481224.0
2025-04-16,297.27,301.69,301.69,290.53,693183.0
2025-04-17,298.23,301.5,302.46,296.5,540622.0
2025-04-18,299.77,299.19,301.12,297.65,324964.0
2025-04-21,298.23,299.58,300.54,296.69,332404.0
2025-04-22,299.38,298.23,300.73,295.54,391064.0
2025-04-23,299.19,300.15,303.43,298.61,510571.0
2025-04-24,300.54,296.5,304.58,296.5,550098.0
2025-04-25,296.5,299.96,301.69,295.54,498582.0
2025-04-28,299.96,301.12,306.89,298.81,702947.0
2025-04-29,301.12,299.38,304.2,298.81,378794.0
2025-04-30,296.31,296.31,302.85,294.57,681103.0
2025-05-06,298.61,302.66,304.77,297.27,845791.0
2025-05-07,308.62,304.0,309.2,301.31,611189.0
2025-05-08,302.27,307.27,308.81,301.69,664883.0
2025-05-09,307.47,300.54,307.47,300.54,530921.0
2025-05-12,303.81,309.58,309.58,303.62,993463.0
2025-05-13,314.39,314.2,323.82,312.28,1557886.0
2025-05-14,311.51,312.28,314.59,308.04,761181.0
2025-05-15,311.51,303.81,311.51,303.81,664507.0
2025-05-16,303.62,304.96,305.54,303.04,437808.0
2025-05-19,304.0,303.81,304.58,300.35,362780.0
2025-05-20,304.0,304.2,304.39,301.5,301169.0
2025-05-21,304.39,304.58,306.5,303.04,406988.0
2025-05-22,303.62,302.27,304.39,301.5,302190.0
2025-05-23,302.08,300.54,306.31,300.54,459956.0
2025-05-26,300.73,301.89,304.96,300.15,367201.0
2025-05-27,300.35,291.3,301.69,290.15,1124005.0
2025-05-28,291.69,289.57,292.26,288.8,389556.0
2025-05-29,289.57,293.03,293.23,288.8,433851.0
2025-05-30,292.26,290.15,293.03,289.96,505110.0
2025-06-03,288.99,289.57,290.92,287.45,327643.0
2025-06-04,290.53,292.07,293.42,290.34,388053.0
2025-06-05,292.07,292.46,293.23,290.53,308763.0
2025-06-06,292.65,291.88,293.23,290.73,355120.0
2025-06-09,287.84,292.07,293.8,284.18,833834.0
2025-06-10,291.11,288.61,295.15,288.03,685466.0
2025-06-11,288.99,296.69,296.69,288.99,979797.0
2025-06-12,294.57,297.08,298.04,294.0,513902.0
2025-06-13,295.92,290.92,296.69,290.15,602918.0
2025-06-16,291.11,295.15,296.11,290.73,513633.0
2025-06-17,295.34,294.0,295.92,292.07,342227.0
2025-06-18,293.23,294.19,295.92,292.26,361010.0
2025-06-19,293.03,289.19,296.69,288.99,521590.0
2025-06-20,291.5,287.45,298.04,286.68,837560.0
2025-06-23,285.72,288.42,291.11,284.38,504395.0
2025-06-24,288.42,292.65,293.03,288.42,694026.0
2025-06-25,293.42,295.15,295.54,289.76,775007.0
2025-06-26,294.19,291.88,298.04,291.88,644642.0
2025-06-27,292.07,293.8,299.77,292.07,724788.0
2025-06-30,298.42,302.46,305.93,298.42,1083195.0
2025-07-01,300.73,299.38,301.12,297.27,634919.0
2025-07-02,301.31,312.85,313.82,300.73,2098823.0
2025-07-03,312.85,312.47,314.97,308.43,1090592.0
2025-07-04,317.47,313.05,320.36,311.7,1293983.0
2025-07-07,310.74,311.12,314.39,309.97,516644.0
2025-07-08,309.97,330.37,330.94,309.78,2229803.0
2025-07-09,328.06,328.44,335.75,326.52,1489941.0
