date,value
2021-06-26,3142.02
2021-07-01,3119.76
2021-07-06,3014.48
2021-07-11,2965.76
2021-07-16,3007.26
2021-07-21,3004.86
2021-07-26,2865.29
2021-07-31,2857.47
2021-08-05,2894.77
2021-08-10,2917.63
2021-08-15,2798.52
2021-08-20,2773.25
2021-08-25,2671.59
2021-08-30,2466.45
2021-09-04,2441.79
2021-09-09,2494.12
2021-09-14,2418.93
2021-09-19,2301.62
2021-09-24,2280.56
2021-09-29,2364.18
2021-10-04,2331.1
2021-10-09,2394.86
2021-10-14,2344.93
2021-10-19,2349.14
2021-10-24,2446.6
2021-10-29,2204.77
2021-11-03,2182.51
2021-11-08,2166.26
2021-11-13,2095.5
2021-11-18,2114.42
2021-11-23,2123.29
2021-11-28,2077.75
2021-12-03,2068.88
2021-12-08,2159.37
2021-12-13,2168.84
2021-12-18,2099.64
2021-12-23,2112.06
2021-12-28,2235.67
2022-01-02,2190.13
2022-01-07,2374.07
2022-01-12,2337.4
2022-01-17,2280.03
2022-01-22,2312.56
2022-01-27,2212.01
2022-02-01,2237.44
2022-02-06,2237.44
2022-02-11,2359.87
2022-02-16,2319.65
2022-02-21,2296.59
2022-02-26,2198.41
2022-03-03,2135.12
2022-03-08,2006.78
2022-03-13,1999.09
2022-03-18,1908.01
2022-03-23,1913.92
2022-03-28,1871.34
2022-04-02,1952.96
2022-04-07,1956.51
2022-04-12,1919.84
2022-04-17,1915.11
2022-04-22,1890.86
2022-04-27,1801.55
2022-05-02,1845.91
2022-05-07,2008.55
2022-05-12,1966.56
2022-05-17,1973.07
2022-05-22,1965.38
2022-05-27,1864.83
2022-06-01,1876.66
2022-06-06,1874.89
2022-06-11,1866.01
2022-06-16,1892.63
2022-06-21,1962.42
2022-06-26,2005.01
2022-07-01,1978.39
2022-07-06,1940.54
2022-07-11,1914.11
2022-07-16,1897.78
2022-07-21,1911.86
2022-07-26,1922.0
2022-07-31,1873.01
2022-08-05,1730.53
2022-08-10,1713.07
2022-08-15,1739.54
2022-08-20,1715.33
2022-08-25,1709.69
2022-08-30,1720.39
2022-09-04,1859.49
2022-09-09,1952.41
